bs_id,bs_technology,bs_fc,bs_operator,bs_lat,bs_long,bs_power
bs_mno_2_gsm_1798,gsm,900,mno_2,52.76,-7.5086,40
bs_mno_2_gsm_1803,gsm,900,mno_2,52.805,-7.4848,40
bs_mno_2_gsm_1800,gsm,900,mno_2,54.834,-7.5039,40
bs_mno_2_gsm_1760,gsm,900,mno_2,55.16,-7.7811,40
bs_mno_2_gsm_1774,gsm,900,mno_2,55.228,-7.6635,40
bs_mno_2_gsm_1791,gsm,900,mno_2,54.758,-7.554,40
bs_mno_2_gsm_1804,gsm,900,mno_2,52.962,-7.467,40
bs_mno_2_gsm_1806,gsm,900,mno_2,52.991,-7.4639,40
bs_mno_2_gsm_1805,gsm,900,mno_2,53.012,-7.4665,40
bs_mno_2_gsm_1807,gsm,900,mno_2,53.109,-7.4532,40
bs_mno_2_gsm_1810,gsm,900,mno_2,53.575,-7.4314,40
bs_mno_2_gsm_1808,gsm,900,mno_2,53.221,-7.4513,40
bs_mno_2_gsm_1809,gsm,900,mno_2,53.246,-7.4383,40
bs_mno_2_gsm_1817,gsm,900,mno_2,53.386,-7.3792,40
bs_mno_2_gsm_1811,gsm,900,mno_2,53.625,-7.4164,40
bs_mno_2_gsm_1813,gsm,900,mno_2,52.999,-7.4049,40
bs_mno_2_gsm_1818,gsm,900,mno_2,53.005,-7.3788,40
bs_mno_2_gsm_1814,gsm,900,mno_2,53.95,-7.4035,40
bs_mno_2_gsm_1812,gsm,900,mno_2,52.338,-7.4081,40
bs_mno_2_gsm_1830,gsm,900,mno_2,52.269,-7.33,40
bs_mno_2_gsm_1826,gsm,900,mno_2,52.202,-7.3425,40
bs_mno_2_gsm_1816,gsm,900,mno_2,52.541,-7.3942,40
bs_mno_2_gsm_1819,gsm,900,mno_2,53.24,-7.3691,40
bs_mno_2_gsm_1831,gsm,900,mno_2,53.125,-7.3286,40
bs_mno_2_gsm_1829,gsm,900,mno_2,53.286,-7.3353,40
bs_mno_2_gsm_1815,gsm,900,mno_2,54.999,-7.4013,40
bs_mno_2_gsm_1820,gsm,900,mno_2,55.09,-7.3654,40
bs_mno_2_gsm_1842,gsm,900,mno_2,55.253,-7.2879,40
bs_mno_2_gsm_1823,gsm,900,mno_2,53.516,-7.3599,40
bs_mno_2_gsm_1834,gsm,900,mno_2,53.404,-7.3088,40
bs_mno_2_gsm_1827,gsm,900,mno_2,52.799,-7.3404,40
bs_mno_2_gsm_1825,gsm,900,mno_2,52.959,-7.3429,40
bs_mno_2_gsm_1836,gsm,900,mno_2,53.03,-7.3075,40
bs_mno_2_gsm_1837,gsm,900,mno_2,53.036,-7.302,40
bs_mno_2_gsm_1838,gsm,900,mno_2,53.021,-7.2966,40
bs_mno_2_gsm_1832,gsm,900,mno_2,52.909,-7.3235,40
bs_mno_2_gsm_1841,gsm,900,mno_2,52.833,-7.295,40
bs_mno_2_gsm_1845,gsm,900,mno_2,52.957,-7.2674,40
bs_mno_2_gsm_1835,gsm,900,mno_2,53.86,-7.3085,40
bs_mno_2_gsm_1840,gsm,900,mno_2,53.685,-7.2951,40
bs_mno_2_gsm_1833,gsm,900,mno_2,53.592,-7.312,40
bs_mno_2_gsm_1844,gsm,900,mno_2,53.656,-7.2713,40
bs_mno_2_gsm_1821,gsm,900,mno_2,54.101,-7.3625,40
bs_mno_2_gsm_1839,gsm,900,mno_2,53.954,-7.2962,40
bs_mno_2_gsm_1847,gsm,900,mno_2,54.061,-7.2637,40
bs_mno_2_gsm_1863,gsm,900,mno_2,53.092,-7.2174,40
bs_mno_2_gsm_1846,gsm,900,mno_2,52.374,-7.2648,40
bs_mno_2_gsm_1843,gsm,900,mno_2,52.25,-7.2743,40
bs_mno_2_gsm_1865,gsm,900,mno_2,53.352,-7.2061,40
bs_mno_2_gsm_1861,gsm,900,mno_2,53.444,-7.224,40
bs_mno_2_gsm_1858,gsm,900,mno_2,53.501,-7.2312,40
bs_mno_2_gsm_1852,gsm,900,mno_2,53.569,-7.2414,40
bs_mno_2_gsm_1855,gsm,900,mno_2,53.88,-7.2395,40
bs_mno_2_gsm_1864,gsm,900,mno_2,53.861,-7.2141,40
bs_mno_2_gsm_1860,gsm,900,mno_2,54.178,-7.2273,40
bs_mno_2_gsm_1866,gsm,900,mno_2,53.713,-7.1945,40
bs_mno_2_gsm_1872,gsm,900,mno_2,53.77,-7.1632,40
bs_mno_2_gsm_1862,gsm,900,mno_2,52.74,-7.2232,40
bs_mno_2_gsm_1869,gsm,900,mno_2,53.15,-7.1783,40
bs_mno_2_gsm_1867,gsm,900,mno_2,53.475,-7.1919,40
bs_mno_2_gsm_1859,gsm,900,mno_2,52.57,-7.2305,40
bs_mno_2_gsm_1856,gsm,900,mno_2,52.507,-7.2366,40
bs_mno_2_gsm_1870,gsm,900,mno_2,52.64,-7.1712,40
bs_mno_2_gsm_1875,gsm,900,mno_2,52.824,-7.1556,40
bs_mno_2_gsm_1873,gsm,900,mno_2,53.522,-7.161,40
bs_mno_2_gsm_1883,gsm,900,mno_2,52.915,-7.1324,40
bs_mno_2_gsm_1885,gsm,900,mno_2,52.994,-7.1278,40
bs_mno_2_gsm_1877,gsm,900,mno_2,53.118,-7.1546,40
bs_mno_2_gsm_1884,gsm,900,mno_2,53.296,-7.1309,40
bs_mno_2_gsm_1888,gsm,900,mno_2,53.636,-7.12,40
bs_mno_2_gsm_1894,gsm,900,mno_2,53.453,-7.0997,40
bs_mno_2_gsm_1895,gsm,900,mno_2,53.615,-7.0963,40
bs_mno_2_gsm_1868,gsm,900,mno_2,52.342,-7.1839,40
bs_mno_2_gsm_1871,gsm,900,mno_2,52.366,-7.1646,40
bs_mno_2_gsm_1876,gsm,900,mno_2,52.451,-7.1549,40
bs_mno_2_gsm_1880,gsm,900,mno_2,52.525,-7.1492,40
bs_mno_2_gsm_1899,gsm,900,mno_2,52.48,-7.0709,40
bs_mno_2_gsm_1904,gsm,900,mno_2,52.354,-7.0515,40
bs_mno_2_gsm_1882,gsm,900,mno_2,52.193,-7.1354,40
bs_mno_2_gsm_1901,gsm,900,mno_2,52.226,-7.0658,40
bs_mno_2_gsm_1902,gsm,900,mno_2,52.29,-7.0638,40
bs_mno_2_gsm_1893,gsm,900,mno_2,54.014,-7.0999,40
bs_mno_2_gsm_1898,gsm,900,mno_2,53.853,-7.0777,40
bs_mno_2_gsm_1897,gsm,900,mno_2,54.081,-7.0796,40
bs_mno_2_gsm_1889,gsm,900,mno_2,54.167,-7.1169,40
bs_mno_2_gsm_1881,gsm,900,mno_2,54.207,-7.1475,40
bs_mno_2_gsm_1853,gsm,900,mno_2,55.143,-7.2407,40
bs_mno_2_gsm_1900,gsm,900,mno_2,52.619,-7.0707,40
bs_mno_2_gsm_1913,gsm,900,mno_2,52.558,-7.023,40
bs_mno_2_gsm_1905,gsm,900,mno_2,53.341,-7.0506,40
bs_mno_2_gsm_1908,gsm,900,mno_2,53.412,-7.04,40
bs_mno_2_gsm_1910,gsm,900,mno_2,53.475,-7.0349,40
bs_mno_2_gsm_1911,gsm,900,mno_2,53.453,-7.0297,40
bs_mno_2_gsm_1903,gsm,900,mno_2,53.138,-7.0544,40
bs_mno_2_gsm_1909,gsm,900,mno_2,53.124,-7.0394,40
bs_mno_2_gsm_1921,gsm,900,mno_2,53.229,-7.0001,40
bs_mno_2_gsm_1916,gsm,900,mno_2,55.221,-7.0184,40
bs_mno_2_gsm_1912,gsm,900,mno_2,54.185,-7.0297,40
bs_mno_2_gsm_1922,gsm,900,mno_2,53.543,-6.9967,40
bs_mno_2_gsm_1915,gsm,900,mno_2,53.666,-7.0195,40
bs_mno_2_gsm_1918,gsm,900,mno_2,52.812,-7.0083,40
bs_mno_2_gsm_1923,gsm,900,mno_2,52.991,-6.9902,40
bs_mno_2_gsm_1925,gsm,900,mno_2,52.992,-6.9821,40
bs_mno_2_gsm_1914,gsm,900,mno_2,52.291,-7.0223,40
bs_mno_2_gsm_1919,gsm,900,mno_2,52.186,-7.008,40
bs_mno_2_gsm_1920,gsm,900,mno_2,52.265,-7.0037,40
bs_mno_2_gsm_1924,gsm,900,mno_2,52.147,-6.9886,40
bs_mno_2_gsm_1906,gsm,900,mno_2,52.719,-7.0497,40
bs_mno_2_gsm_1926,gsm,900,mno_2,53.356,-6.9697,40
bs_mno_2_gsm_1928,gsm,900,mno_2,52.249,-6.9678,40
bs_mno_2_gsm_1936,gsm,900,mno_2,53.16,-6.9496,40
bs_mno_2_gsm_1917,gsm,900,mno_2,53.751,-7.0158,40
bs_mno_2_gsm_1927,gsm,900,mno_2,53.429,-6.9684,40
bs_mno_2_gsm_1935,gsm,900,mno_2,53.334,-6.9536,40
bs_mno_2_gsm_1930,gsm,900,mno_2,53.913,-6.9667,40
bs_mno_2_gsm_1942,gsm,900,mno_2,52.224,-6.9288,40
bs_mno_2_gsm_1934,gsm,900,mno_2,52.401,-6.9541,40
bs_mno_2_gsm_1941,gsm,900,mno_2,52.39,-6.932,40
bs_mno_2_gsm_1944,gsm,900,mno_2,52.365,-6.9267,40
bs_mno_2_gsm_1946,gsm,900,mno_2,53.636,-6.91,40
bs_mno_2_gsm_1947,gsm,900,mno_2,53.414,-6.9088,40
bs_mno_2_gsm_1949,gsm,900,mno_2,53.909,-6.9011,40
bs_mno_2_gsm_1939,gsm,900,mno_2,52.699,-6.9331,40
bs_mno_2_gsm_1953,gsm,900,mno_2,52.388,-6.8786,40
bs_mno_2_gsm_1957,gsm,900,mno_2,52.431,-6.8648,40
bs_mno_2_gsm_1950,gsm,900,mno_2,54.118,-6.8834,40
bs_mno_2_gsm_1933,gsm,900,mno_2,54.3,-6.9643,40
bs_mno_2_gsm_1940,gsm,900,mno_2,54.318,-6.9323,40
bs_mno_2_gsm_1929,gsm,900,mno_2,54.378,-6.9675,40
bs_mno_2_gsm_1960,gsm,900,mno_2,53.441,-6.8517,40
bs_mno_2_gsm_1951,gsm,900,mno_2,53.288,-6.8809,40
bs_mno_2_gsm_1955,gsm,900,mno_2,52.765,-6.8704,40
bs_mno_2_gsm_1938,gsm,900,mno_2,53.198,-6.9332,40
bs_mno_2_gsm_1948,gsm,900,mno_2,53.157,-6.9083,40
bs_mno_2_gsm_1954,gsm,900,mno_2,53.059,-6.8714,40
bs_mno_2_gsm_1952,gsm,900,mno_2,53.729,-6.88,40
bs_mno_2_gsm_1958,gsm,900,mno_2,53.723,-6.8599,40
bs_mno_2_gsm_1965,gsm,900,mno_2,53.415,-6.8268,40
bs_mno_2_gsm_1956,gsm,900,mno_2,52.272,-6.866,40
bs_mno_2_gsm_1959,gsm,900,mno_2,52.214,-6.8579,40
bs_mno_2_gsm_1964,gsm,900,mno_2,53.168,-6.8402,40
bs_mno_2_gsm_1962,gsm,900,mno_2,52.833,-6.8424,40
bs_mno_2_gsm_1970,gsm,900,mno_2,53.753,-6.7932,40
bs_mno_2_gsm_1972,gsm,900,mno_2,53.546,-6.7925,40
bs_mno_2_gsm_1969,gsm,900,mno_2,53.177,-6.7961,40
bs_mno_2_gsm_1963,gsm,900,mno_2,54.203,-6.8413,40
bs_mno_2_gsm_1968,gsm,900,mno_2,52.971,-6.807,40
bs_mno_2_gsm_1971,gsm,900,mno_2,53.019,-6.7931,40
bs_mno_2_gsm_1980,gsm,900,mno_2,53.264,-6.7563,40
bs_mno_2_gsm_1976,gsm,900,mno_2,53.052,-6.7659,40
bs_mno_2_gsm_1975,gsm,900,mno_2,53.104,-6.7684,40
bs_mno_2_gsm_1982,gsm,900,mno_2,53.582,-6.7519,40
bs_mno_2_gsm_1978,gsm,900,mno_2,53.706,-6.7635,40
bs_mno_2_gsm_1966,gsm,900,mno_2,54.004,-6.8252,40
bs_mno_2_gsm_1981,gsm,900,mno_2,53.87,-6.7533,40
bs_mno_2_gsm_1986,gsm,900,mno_2,54.119,-6.7388,40
bs_mno_2_gsm_1984,gsm,900,mno_2,53.405,-6.7456,40
bs_mno_2_gsm_1989,gsm,900,mno_2,53.482,-6.7325,40
bs_mno_2_gsm_1991,gsm,900,mno_2,53.629,-6.73,40
bs_mno_2_gsm_1977,gsm,900,mno_2,53.816,-6.7647,40
bs_mno_2_gsm_1990,gsm,900,mno_2,53.798,-6.7315,40
bs_mno_2_gsm_1974,gsm,900,mno_2,52.619,-6.7789,40
bs_mno_2_gsm_1973,gsm,900,mno_2,52.369,-6.7794,40
bs_mno_2_gsm_1988,gsm,900,mno_2,52.744,-6.7334,40
bs_mno_2_gsm_1979,gsm,900,mno_2,53.126,-6.7612,40
bs_mno_2_gsm_1983,gsm,900,mno_2,53.163,-6.7483,40
bs_mno_2_gsm_1995,gsm,900,mno_2,53.233,-6.72,40
bs_mno_2_gsm_1987,gsm,900,mno_2,53.29,-6.735,40
bs_mno_2_gsm_1998,gsm,900,mno_2,53.216,-6.7059,40
bs_mno_2_gsm_1999,gsm,900,mno_2,53.308,-6.7035,40
bs_mno_2_gsm_2002,gsm,900,mno_2,53.274,-6.6866,40
bs_mno_2_gsm_2005,gsm,900,mno_2,53.29,-6.6822,40
bs_mno_2_gsm_1992,gsm,900,mno_2,52.81,-6.7258,40
bs_mno_2_gsm_1996,gsm,900,mno_2,52.804,-6.7171,40
bs_mno_2_gsm_2004,gsm,900,mno_2,52.697,-6.6827,40
bs_mno_2_gsm_2012,gsm,900,mno_2,53.334,-6.6694,40
bs_mno_2_gsm_2007,gsm,900,mno_2,53.468,-6.677,40
bs_mno_2_gsm_1993,gsm,900,mno_2,52.95,-6.723,40
bs_mno_2_gsm_2022,gsm,900,mno_2,53.404,-6.6561,40
bs_mno_2_gsm_1997,gsm,900,mno_2,54.025,-6.7062,40
bs_mno_2_gsm_2000,gsm,900,mno_2,54.074,-6.6923,40
bs_mno_2_gsm_2014,gsm,900,mno_2,54.167,-6.665,40
bs_mno_2_gsm_2021,gsm,900,mno_2,52.652,-6.6578,40
bs_mno_2_gsm_2008,gsm,900,mno_2,53.683,-6.6742,40
bs_mno_2_gsm_2011,gsm,900,mno_2,53.628,-6.671,40
bs_mno_2_gsm_2020,gsm,900,mno_2,52.885,-6.6583,40
bs_mno_2_gsm_2010,gsm,900,mno_2,53.237,-6.6716,40
bs_mno_2_gsm_2013,gsm,900,mno_2,53.205,-6.6652,40
bs_mno_2_gsm_2015,gsm,900,mno_2,53.259,-6.6648,40
bs_mno_2_gsm_2016,gsm,900,mno_2,53.218,-6.6633,40
bs_mno_2_gsm_2017,gsm,900,mno_2,53.219,-6.6633,40
bs_mno_2_gsm_2023,gsm,900,mno_2,53.241,-6.6456,40
bs_mno_2_gsm_2025,gsm,900,mno_2,53.192,-6.6368,40
bs_mno_2_gsm_2026,gsm,900,mno_2,53.228,-6.6357,40
bs_mno_2_gsm_2024,gsm,900,mno_2,53.516,-6.6378,40
bs_mno_2_gsm_2027,gsm,900,mno_2,53.03,-6.6273,40
bs_mno_2_gsm_2028,gsm,900,mno_2,53.308,-6.6236,40
bs_mno_2_gsm_2019,gsm,900,mno_2,52.416,-6.6583,40
bs_mno_2_gsm_2009,gsm,900,mno_2,53.969,-6.6736,40
bs_mno_2_gsm_2030,gsm,900,mno_2,53.914,-6.6181,40
bs_mno_2_gsm_2037,gsm,900,mno_2,53.899,-6.5951,40
bs_mno_2_gsm_2035,gsm,900,mno_2,53.247,-6.6049,40
bs_mno_2_gsm_2031,gsm,900,mno_2,53.117,-6.6121,40
bs_mno_2_gsm_2041,gsm,900,mno_2,53.097,-6.5728,40
bs_mno_2_gsm_2039,gsm,900,mno_2,52.176,-6.5826,40
bs_mno_2_gsm_2045,gsm,900,mno_2,52.316,-6.561,40
bs_mno_2_gsm_2040,gsm,900,mno_2,53.708,-6.5786,40
bs_mno_2_gsm_2032,gsm,900,mno_2,53.603,-6.6116,40
bs_mno_2_gsm_2033,gsm,900,mno_2,53.58,-6.6095,40
bs_mno_2_gsm_2049,gsm,900,mno_2,53.568,-6.551,40
bs_mno_2_gsm_2055,gsm,900,mno_2,53.246,-6.5385,40
bs_mno_2_gsm_2057,gsm,900,mno_2,53.171,-6.5354,40
bs_mno_2_gsm_2051,gsm,900,mno_2,53.881,-6.547,40
bs_mno_2_gsm_2054,gsm,900,mno_2,53.855,-6.5396,40
bs_mno_2_gsm_2064,gsm,900,mno_2,53.266,-6.5239,40
bs_mno_2_gsm_2062,gsm,900,mno_2,53.184,-6.5247,40
bs_mno_2_gsm_2058,gsm,900,mno_2,53.724,-6.5279,40
bs_mno_2_gsm_2061,gsm,900,mno_2,53.666,-6.526,40
bs_mno_2_gsm_2059,gsm,900,mno_2,53.625,-6.5276,40
bs_mno_2_gsm_2066,gsm,900,mno_2,53.827,-6.515,40
bs_mno_2_gsm_2067,gsm,900,mno_2,53.79,-6.5133,40
bs_mno_2_gsm_2048,gsm,900,mno_2,52.523,-6.5516,40
bs_mno_2_gsm_2050,gsm,900,mno_2,52.502,-6.5508,40
bs_mno_2_gsm_2056,gsm,900,mno_2,52.341,-6.5355,40
bs_mno_2_gsm_2060,gsm,900,mno_2,52.332,-6.527,40
bs_mno_2_gsm_2065,gsm,900,mno_2,52.407,-6.5177,40
bs_mno_2_gsm_2034,gsm,900,mno_2,52.902,-6.6052,40
bs_mno_2_gsm_2046,gsm,900,mno_2,52.865,-6.5567,40
bs_mno_2_gsm_2047,gsm,900,mno_2,52.782,-6.5524,40
bs_mno_2_gsm_2070,gsm,900,mno_2,52.25,-6.507,40
bs_mno_2_gsm_2074,gsm,900,mno_2,53.647,-6.4933,40
bs_mno_2_gsm_2053,gsm,900,mno_2,53.506,-6.5434,40
bs_mno_2_gsm_2073,gsm,900,mno_2,53.456,-6.4957,40
bs_mno_2_gsm_2079,gsm,900,mno_2,53.447,-6.4824,40
bs_mno_2_gsm_2080,gsm,900,mno_2,53.421,-6.4764,40
bs_mno_2_gsm_2082,gsm,900,mno_2,52.798,-6.4751,40
bs_mno_2_gsm_2081,gsm,900,mno_2,53.246,-6.4763,40
bs_mno_2_gsm_2087,gsm,900,mno_2,53.483,-6.4671,40
bs_mno_2_gsm_2068,gsm,900,mno_2,53.917,-6.5123,40
bs_mno_2_gsm_2086,gsm,900,mno_2,53.922,-6.4673,40
bs_mno_2_gsm_2109,gsm,900,mno_2,53.66,-6.427,40
bs_mno_2_gsm_2108,gsm,900,mno_2,53.589,-6.4283,40
bs_mno_2_gsm_2072,gsm,900,mno_2,52.593,-6.4987,40
bs_mno_2_gsm_2076,gsm,900,mno_2,52.341,-6.4875,40
bs_mno_2_gsm_2105,gsm,900,mno_2,52.258,-6.4301,40
bs_mno_2_gsm_2075,gsm,900,mno_2,52.657,-6.4887,40
bs_mno_2_gsm_2123,gsm,900,mno_2,53.028,-6.4032,40
bs_mno_2_gsm_2116,gsm,900,mno_2,53.868,-6.4135,40
bs_mno_2_gsm_2124,gsm,900,mno_2,53.772,-6.4019,40
bs_mno_2_gsm_2121,gsm,900,mno_2,53.904,-6.4048,40
bs_mno_2_gsm_2152,gsm,900,mno_2,53.559,-6.3769,40
bs_mno_2_gsm_2113,gsm,900,mno_2,52.786,-6.4174,40
bs_mno_2_gsm_2145,gsm,900,mno_2,53.741,-6.3827,40
bs_mno_2_gsm_2146,gsm,900,mno_2,53.937,-6.3812,40
bs_mno_2_gsm_2166,gsm,900,mno_2,54.089,-6.3605,40
bs_mno_2_gsm_2170,gsm,900,mno_2,54.058,-6.3524,40
bs_mno_2_gsm_2185,gsm,900,mno_2,53.178,-6.3322,40
bs_mno_2_gsm_2183,gsm,900,mno_2,52.852,-6.3355,40
bs_mno_2_gsm_2176,gsm,900,mno_2,53.447,-6.3443,40
bs_mno_2_gsm_2193,gsm,900,mno_2,53.725,-6.3181,40
bs_mno_2_gsm_2194,gsm,900,mno_2,53.598,-6.3177,40
bs_mno_2_gsm_2204,gsm,900,mno_2,53.645,-6.312,40
bs_mno_2_gsm_2192,gsm,900,mno_2,54.08,-6.3199,40
bs_mno_2_gsm_2120,gsm,900,mno_2,52.239,-6.4068,40
bs_mno_2_gsm_2132,gsm,900,mno_2,52.275,-6.3943,40
bs_mno_2_gsm_2172,gsm,900,mno_2,52.444,-6.3514,40
bs_mno_2_gsm_2190,gsm,900,mno_2,52.245,-6.3295,40
bs_mno_2_gsm_2191,gsm,900,mno_2,53.01,-6.325,40
bs_mno_2_gsm_2222,gsm,900,mno_2,52.678,-6.2912,40
bs_mno_2_gsm_2232,gsm,900,mno_2,53.482,-6.2859,40
bs_mno_2_gsm_2263,gsm,900,mno_2,53.004,-6.2658,40
bs_mno_2_gsm_2257,gsm,900,mno_2,53.785,-6.2688,40
bs_mno_2_gsm_2252,gsm,900,mno_2,53.775,-6.2715,40
bs_mno_2_gsm_2286,gsm,900,mno_2,53.559,-6.2598,40
bs_mno_2_gsm_2341,gsm,900,mno_2,53.646,-6.2381,40
bs_mno_2_gsm_2226,gsm,900,mno_2,52.776,-6.2881,40
bs_mno_2_gsm_2315,gsm,900,mno_2,52.868,-6.2461,40
bs_mno_2_gsm_2356,gsm,900,mno_2,53.041,-6.2289,40
bs_mno_2_gsm_2238,gsm,900,mno_2,52.517,-6.2795,40
bs_mno_2_gsm_2241,gsm,900,mno_2,52.652,-6.2769,40
bs_mno_2_gsm_2303,gsm,900,mno_2,52.7,-6.2519,40
bs_mno_2_gsm_2349,gsm,900,mno_2,52.928,-6.2317,40
bs_mno_2_gsm_2382,gsm,900,mno_2,52.963,-6.2096,40
bs_mno_2_gsm_2343,gsm,900,mno_2,52.645,-6.2347,40
bs_mno_2_gsm_2403,gsm,900,mno_2,53.184,-6.1897,40
bs_mno_2_gsm_2422,gsm,900,mno_2,53.194,-6.1632,40
bs_mno_2_gsm_2405,gsm,900,mno_2,54.04,-6.1853,40
bs_mno_2_gsm_2425,gsm,900,mno_2,52.793,-6.1596,40
bs_mno_2_gsm_2428,gsm,900,mno_2,52.799,-6.1555,40
bs_mno_2_gsm_2440,gsm,900,mno_2,52.815,-6.1453,40
bs_mno_2_gsm_2431,gsm,900,mno_2,53.198,-6.1528,40
bs_mno_2_gsm_2448,gsm,900,mno_2,53.15,-6.1322,40
bs_mno_2_gsm_2456,gsm,900,mno_2,53.126,-6.1164,40
bs_mno_2_gsm_2441,gsm,900,mno_2,52.853,-6.1449,40
bs_mno_2_gsm_2445,gsm,900,mno_2,52.921,-6.1372,40
bs_mno_2_gsm_2453,gsm,900,mno_2,52.842,-6.1225,40
bs_mno_2_gsm_2449,gsm,900,mno_2,54.028,-6.1313,40
bs_mno_2_gsm_2464,gsm,900,mno_2,53.068,-6.101,40
bs_mno_2_gsm_2466,gsm,900,mno_2,53.013,-6.1,40
bs_mno_2_gsm_2465,gsm,900,mno_2,53.149,-6.1007,40
bs_mno_2_gsm_2467,gsm,900,mno_2,53.087,-6.0972,40
bs_mno_2_gsm_2468,gsm,900,mno_2,53.172,-6.09,40
bs_mno_2_gsm_2470,gsm,900,mno_2,53.102,-6.0696,40
bs_mno_2_gsm_2469,gsm,900,mno_2,52.974,-6.0869,40
bs_mno_2_gsm_2474,gsm,900,mno_2,52.905,-6.0474,40
bs_mno_2_gsm_2475,gsm,900,mno_2,52.968,-6.0473,40
bs_mno_2_gsm_2476,gsm,900,mno_2,52.98,-6.0394,40
bs_mno_1_gsm_3686,gsm,900,mno_1,52.138,-10.462,40
bs_mno_1_gsm_3687,gsm,900,mno_1,52.142,-10.427,40
bs_mno_1_gsm_3688,gsm,900,mno_1,52.196,-10.371,40
bs_mno_1_gsm_3690,gsm,900,mno_1,52.121,-10.309,40
bs_mno_1_gsm_3691,gsm,900,mno_1,52.139,-10.27,40
bs_mno_1_gsm_3694,gsm,900,mno_1,52.131,-10.151,40
bs_mno_1_gsm_3692,gsm,900,mno_1,51.959,-10.233,40
bs_mno_1_gsm_3696,gsm,900,mno_1,52.232,-10.05,40
bs_mno_1_gsm_3699,gsm,900,mno_1,52.174,-10.004,40
bs_mno_1_gsm_3689,gsm,900,mno_1,51.868,-10.333,40
bs_mno_1_gsm_3693,gsm,900,mno_1,51.807,-10.164,40
bs_mno_1_gsm_3695,gsm,900,mno_1,51.775,-10.107,40
bs_mno_1_gsm_3703,gsm,900,mno_1,51.819,-9.9675,40
bs_mno_1_gsm_3705,gsm,900,mno_1,52.059,-9.9364,40
bs_mno_1_gsm_3706,gsm,900,mno_1,52.229,-9.9204,40
bs_mno_1_gsm_3708,gsm,900,mno_1,51.839,-9.9038,40
bs_mno_1_gsm_3700,gsm,900,mno_1,51.64,-10.0,40
bs_mno_1_gsm_3707,gsm,900,mno_1,51.649,-9.916,40
bs_mno_1_gsm_3715,gsm,900,mno_1,51.788,-9.8069,40
bs_mno_1_gsm_3717,gsm,900,mno_1,52.107,-9.7877,40
bs_mno_1_gsm_3720,gsm,900,mno_1,52.135,-9.7407,40
bs_mno_1_gsm_3711,gsm,900,mno_1,52.389,-9.8274,40
bs_mno_1_gsm_3718,gsm,900,mno_1,52.32,-9.7777,40
bs_mno_1_gsm_3724,gsm,900,mno_1,52.212,-9.7111,40
bs_mno_1_gsm_3727,gsm,900,mno_1,52.27,-9.701,40
bs_mno_1_gsm_3728,gsm,900,mno_1,52.272,-9.679,40
bs_mno_1_gsm_3697,gsm,900,mno_1,53.956,-10.027,40
bs_mno_1_gsm_3713,gsm,900,mno_1,54.025,-9.8236,40
bs_mno_1_gsm_3702,gsm,900,mno_1,54.221,-9.9819,40
bs_mno_1_gsm_3714,gsm,900,mno_1,53.906,-9.8098,40
bs_mno_1_gsm_3716,gsm,900,mno_1,53.769,-9.7936,40
bs_mno_1_gsm_3710,gsm,900,mno_1,53.692,-9.8338,40
bs_mno_1_gsm_3722,gsm,900,mno_1,54.148,-9.7341,40
bs_mno_1_gsm_3698,gsm,900,mno_1,53.488,-10.012,40
bs_mno_1_gsm_3701,gsm,900,mno_1,53.599,-9.9854,40
bs_mno_1_gsm_3704,gsm,900,mno_1,53.506,-9.9368,40
bs_mno_1_gsm_3709,gsm,900,mno_1,53.455,-9.8559,40
bs_mno_1_gsm_3733,gsm,900,mno_1,52.081,-9.6508,40
bs_mno_1_gsm_3729,gsm,900,mno_1,52.289,-9.6726,40
bs_mno_1_gsm_3734,gsm,900,mno_1,52.237,-9.6506,40
bs_mno_1_gsm_3721,gsm,900,mno_1,52.408,-9.7352,40
bs_mno_1_gsm_3719,gsm,900,mno_1,51.455,-9.7575,40
bs_mno_1_gsm_3723,gsm,900,mno_1,51.863,-9.7278,40
bs_mno_1_gsm_3712,gsm,900,mno_1,54.273,-9.8266,40
bs_mno_1_gsm_3738,gsm,900,mno_1,53.464,-9.6043,40
bs_mno_1_gsm_3742,gsm,900,mno_1,52.066,-9.5714,40
bs_mno_1_gsm_3730,gsm,900,mno_1,52.512,-9.669,40
bs_mno_1_gsm_3744,gsm,900,mno_1,52.166,-9.5636,40
bs_mno_1_gsm_3739,gsm,900,mno_1,52.362,-9.5894,40
bs_mno_1_gsm_3740,gsm,900,mno_1,51.878,-9.5815,40
bs_mno_1_gsm_3751,gsm,900,mno_1,51.879,-9.5356,40
bs_mno_1_gsm_3752,gsm,900,mno_1,51.76,-9.535,40
bs_mno_1_gsm_3736,gsm,900,mno_1,53.26,-9.607,40
bs_mno_1_gsm_3743,gsm,900,mno_1,53.719,-9.5648,40
bs_mno_1_gsm_3750,gsm,900,mno_1,53.779,-9.536,40
bs_mno_1_gsm_3754,gsm,900,mno_1,53.796,-9.5186,40
bs_mno_1_gsm_3746,gsm,900,mno_1,53.882,-9.5433,40
bs_mno_1_gsm_3732,gsm,900,mno_1,52.662,-9.6642,40
bs_mno_1_gsm_3737,gsm,900,mno_1,52.523,-9.6058,40
bs_mno_1_gsm_3745,gsm,900,mno_1,52.378,-9.5479,40
bs_mno_1_gsm_3760,gsm,900,mno_1,52.448,-9.4842,40
